"","LATITUDE","LONGITUDE","CONDITION","THEFTCOUNT","DOT_COLOR","SAFETY_RATING"
"1",47.6104,-122.341,"GOOD",124,"#B04F00","Pretty unsafe"
"2",47.6441,-122.3039,"",28,"#27D800","Pretty safe"
"3",47.6172,-122.3413,"GOOD",83,"#768900","Pretty safe"
"4",47.6237,-122.3072,"GOOD",19,"#1BE400","Safe"
"5",47.62,-122.3204,"",71,"#659A00","Pretty safe"
"6",47.6089,-122.3288,"",34,"#30CF00","Pretty safe"
"7",47.6243,-122.3179,"",32,"#2DD200","Pretty safe"
"8",47.6247,-122.3267,"",36,"#33CC00","Pretty safe"
"9",47.6319,-122.3085,"",16,"#16E900","Safe"
"10",47.6077,-122.3251,"",51,"#48B700","Pretty safe"
"11",47.6675,-122.3761,"GOOD",40,"#38C700","Pretty safe"
"12",47.6674,-122.3763,"GOOD",40,"#38C700","Pretty safe"
"13",47.6715,-122.3763,"GOOD",33,"#2FD000","Pretty safe"
"14",47.6222,-122.3582,"GOOD",37,"#34CB00","Pretty safe"
"15",47.6231,-122.3581,"GOOD",37,"#34CB00","Pretty safe"
"16",47.6225,-122.3581,"GOOD",37,"#34CB00","Pretty safe"
"17",47.6865,-122.3769,"GOOD",6,"#08F700","Very safe"
"18",47.6863,-122.3767,"GOOD",6,"#08F700","Very safe"
"19",47.6866,-122.3767,"GOOD",6,"#08F700","Very safe"
"20",47.6859,-122.3767,"GOOD",6,"#08F700","Very safe"
"21",47.6882,-122.3767,"GOOD",9,"#0CF300","Safe"
"22",47.6873,-122.3769,"GOOD",7,"#09F600","Very safe"
"23",47.6965,-122.3769,"GOOD",1,"#01FE00","Very safe"
"24",47.6965,-122.3769,"GOOD",1,"#01FE00","Very safe"
"25",47.6676,-122.3007,"GOOD",27,"#26D900","Pretty safe"
"26",47.6674,-122.3007,"GOOD",27,"#26D900","Pretty safe"
"27",47.6671,-122.3007,"GOOD",27,"#26D900","Pretty safe"
"28",47.667,-122.3007,"GOOD",27,"#26D900","Pretty safe"
"29",47.6667,-122.3007,"GOOD",27,"#26D900","Pretty safe"
"30",47.6678,-122.3005,"GOOD",26,"#25DA00","Safe"
"31",47.667,-122.3005,"GOOD",26,"#25DA00","Safe"
"32",47.6003,-122.3301,"GOOD",58,"#52AD00","Pretty safe"
"33",47.6701,-122.3846,"GOOD",61,"#56A900","Pretty safe"
"34",47.6699,-122.3846,"GOOD",65,"#5CA300","Pretty safe"
"35",47.6699,-122.3849,"GOOD",65,"#5CA300","Pretty safe"
"36",47.6696,-122.3846,"GOOD",88,"#7D8200","Pretty safe"
"37",47.6703,-122.3848,"GOOD",61,"#56A900","Pretty safe"
"38",47.5991,-122.3032,"GOOD",3,"#04FB00","Very safe"
"39",1,1,"GOOD",0,"#00FF00","Very safe"
"40",47.6154,-122.3128,"GOOD",47,"#42BD00","Pretty safe"
"41",47.6171,-122.3128,"GOOD",53,"#4BB400","Pretty safe"
"42",47.6188,-122.3128,"GOOD",26,"#25DA00","Safe"
"43",47.6187,-122.3127,"GOOD",26,"#25DA00","Safe"
"44",47.621,-122.3126,"GOOD",17,"#18E700","Safe"
"45",47.6603,-122.3156,"GOOD",61,"#56A900","Pretty safe"
"46",47.6608,-122.3156,"GOOD",55,"#4EB100","Pretty safe"
"47",47.6601,-122.3156,"GOOD",61,"#56A900","Pretty safe"
"48",47.6751,-122.3158,"GOOD",23,"#20DF00","Safe"
"49",47.6118,-122.3166,"GOOD",79,"#708F00","Pretty safe"
"50",47.612,-122.3169,"GOOD",79,"#708F00","Pretty safe"
"51",47.6126,-122.3169,"GOOD",79,"#708F00","Pretty safe"
"52",47.6118,-122.3169,"GOOD",79,"#708F00","Pretty safe"
"53",47.6121,-122.3169,"GOOD",79,"#708F00","Pretty safe"
"54",47.6119,-122.3169,"GOOD",79,"#708F00","Pretty safe"
"55",47.6143,-122.317,"GOOD",57,"#51AE00","Pretty safe"
"56",47.616,-122.317,"GOOD",57,"#51AE00","Pretty safe"
"57",47.6154,-122.3167,"GOOD",58,"#52AD00","Pretty safe"
"58",47.6155,-122.317,"GOOD",59,"#54AB00","Pretty safe"
"59",47.6159,-122.317,"GOOD",61,"#56A900","Pretty safe"
"60",47.6171,-122.3167,"GOOD",54,"#4CB300","Pretty safe"
"61",47.617,-122.317,"GOOD",56,"#4FB000","Pretty safe"
"62",47.6011,-122.3343,"GOOD",39,"#37C800","Pretty safe"
"63",47.6015,-122.334,"GOOD",39,"#37C800","Pretty safe"
"64",47.6013,-122.334,"GOOD",32,"#2DD200","Pretty safe"
"65",47.6005,-122.3343,"GOOD",38,"#36C900","Pretty safe"
"66",47.6005,-122.334,"GOOD",40,"#38C700","Pretty safe"
"67",47.6003,-122.3343,"GOOD",40,"#38C700","Pretty safe"
"68",47.6003,-122.334,"GOOD",42,"#3BC400","Pretty safe"
"69",47.6748,-122.3877,"GOOD",26,"#25DA00","Safe"
"70",47.6756,-122.3875,"GOOD",10,"#0EF100","Safe"
"71",47.6859,-122.3877,"GOOD",1,"#01FE00","Very safe"
"72",47.6863,-122.3877,"GOOD",1,"#01FE00","Very safe"
"73",47.6861,-122.3877,"GOOD",1,"#01FE00","Very safe"
"74",47.6212,-122.3605,"GOOD",17,"#18E700","Safe"
"75",47.7192,-122.3126,"GOOD",5,"#07F800","Very safe"
"76",47.6229,-122.3608,"GOOD",24,"#22DD00","Safe"
"77",47.525,-122.3148,"GOOD",4,"#05FA00","Very safe"
"78",47.5251,-122.3148,"GOOD",4,"#05FA00","Very safe"
"79",47.5253,-122.315,"GOOD",4,"#05FA00","Very safe"
"80",47.5246,-122.3148,"GOOD",4,"#05FA00","Very safe"
"81",47.5245,-122.3151,"GOOD",4,"#05FA00","Very safe"
"82",47.6694,-122.3874,"GOOD",52,"#4AB500","Pretty safe"
"83",47.668,-122.382,"GOOD",76,"#6C9300","Pretty safe"
"84",47.6691,-122.382,"GOOD",80,"#718E00","Pretty safe"
"85",47.6018,-122.3064,"GOOD",20,"#1CE300","Safe"
"86",47.6407,-122.3055,"GOOD",2,"#02FD00","Very safe"
"87",47.6651,-122.3009,"GOOD",40,"#38C700","Pretty safe"
"88",47.6652,-122.3009,"GOOD",38,"#36C900","Pretty safe"
"89",47.6652,-122.3009,"GOOD",38,"#36C900","Pretty safe"
"90",47.6653,-122.3008,"GOOD",38,"#36C900","Pretty safe"
"91",47.5227,-122.3552,"GOOD",11,"#0FF000","Safe"
"92",47.6839,-122.3728,"GOOD",1,"#01FE00","Very safe"
"93",47.5977,-122.334,"GOOD",33,"#2FD000","Pretty safe"
"94",47.5969,-122.334,"GOOD",29,"#29D600","Pretty safe"
"95",47.597,-122.334,"GOOD",29,"#29D600","Pretty safe"
"96",47.5972,-122.334,"GOOD",31,"#2CD300","Pretty safe"
"97",47.5977,-122.334,"GOOD",33,"#2FD000","Pretty safe"
"98",47.5198,-122.3551,"GOOD",9,"#0CF300","Safe"
"99",47.5185,-122.3552,"GOOD",5,"#07F800","Very safe"
"100",47.5187,-122.3552,"GOOD",5,"#07F800","Very safe"
"101",47.6158,-122.3101,"GOOD",42,"#3BC400","Pretty safe"
"102",47.6158,-122.3101,"GOOD",42,"#3BC400","Pretty safe"
"103",47.543,-122.2937,"GOOD",2,"#02FD00","Very safe"
"104",47.6324,-122.3584,"GOOD",9,"#0CF300","Safe"
"105",47.5641,-122.3136,"GOOD",0,"#00FF00","Very safe"
"106",47.5641,-122.3136,"GOOD",0,"#00FF00","Very safe"
"107",47.5639,-122.3136,"GOOD",0,"#00FF00","Very safe"
"108",47.6133,-122.3036,"GOOD",28,"#27D800","Pretty safe"
"109",47.6135,-122.3036,"GOOD",28,"#27D800","Pretty safe"
"110",47.614,-122.3037,"GOOD",25,"#23DC00","Safe"
"111",47.6219,-122.3593,"GOOD",25,"#23DC00","Safe"
"112",47.6211,-122.3594,"GOOD",26,"#25DA00","Safe"
"113",47.622,-122.3593,"GOOD",25,"#23DC00","Safe"
"114",47.622,-122.3593,"GOOD",25,"#23DC00","Safe"
"115",47.616,-122.3088,"GOOD",20,"#1CE300","Safe"
"116",47.6162,-122.3089,"GOOD",22,"#1FE000","Safe"
"117",47.6782,-122.3273,"GOOD",57,"#51AE00","Pretty safe"
"118",47.6777,-122.3271,"GOOD",64,"#5BA400","Pretty safe"
"119",47.5805,-122.3135,"GOOD",7,"#09F600","Very safe"
"120",47.5484,-122.3162,"GOOD",7,"#09F600","Very safe"
"121",47.5483,-122.3162,"GOOD",7,"#09F600","Very safe"
"122",47.5468,-122.316,"GOOD",4,"#05FA00","Very safe"
"123",47.5784,-122.4131,"GOOD",11,"#0FF000","Safe"
"124",47.5784,-122.413,"GOOD",11,"#0FF000","Safe"
"125",47.6651,-122.3283,"FAIR",16,"#16E900","Safe"
"126",47.6892,-122.3229,"GOOD",0,"#00FF00","Very safe"
"127",47.69,-122.3229,"GOOD",2,"#02FD00","Very safe"
"128",47.6907,-122.3067,"GOOD",14,"#13EC00","Safe"
"129",47.6908,-122.3067,"GOOD",14,"#13EC00","Safe"
"130",47.6166,-122.318,"GOOD",92,"#837C00","Pretty unsafe"
"131",47.5989,-122.3023,"GOOD",7,"#09F600","Very safe"
"132",47.5968,-122.3062,"GOOD",9,"#0CF300","Safe"
"133",47.5968,-122.3062,"GOOD",9,"#0CF300","Safe"
"134",47.6211,-122.3088,"GOOD",15,"#15EA00","Safe"
"135",47.6564,-122.39,"GOOD",6,"#08F700","Very safe"
"136",47.6564,-122.39,"GOOD",6,"#08F700","Very safe"
"137",47.6028,-122.3344,"GOOD",65,"#5CA300","Pretty safe"
"138",47.6028,-122.3343,"GOOD",64,"#5BA400","Pretty safe"
"139",47.6037,-122.3352,"GOOD",76,"#6C9300","Pretty safe"
"140",47.6033,-122.3352,"GOOD",64,"#5BA400","Pretty safe"
"141",47.6041,-122.3358,"GOOD",57,"#51AE00","Pretty safe"
"142",47.605,-122.3367,"GOOD",60,"#55AA00","Pretty safe"
"143",47.6052,-122.3369,"GOOD",61,"#56A900","Pretty safe"
"144",47.6068,-122.338,"GOOD",94,"#857A00","Pretty unsafe"
"145",47.6083,-122.3397,"GOOD",93,"#847B00","Pretty unsafe"
"146",47.6079,-122.3393,"GOOD",93,"#847B00","Pretty unsafe"
"147",47.6086,-122.34,"GOOD",110,"#9C6300","Pretty unsafe"
"148",47.6102,-122.3411,"GOOD",114,"#A25D00","Pretty unsafe"
"149",47.6106,-122.3421,"GOOD",104,"#946B00","Pretty unsafe"
"150",47.6109,-122.3422,"GOOD",102,"#916E00","Pretty unsafe"
"151",47.6108,-122.3424,"GOOD",104,"#946B00","Pretty unsafe"
"152",47.6109,-122.3425,"GOOD",97,"#8A7500","Pretty unsafe"
"153",47.6107,-122.3423,"GOOD",107,"#986700","Pretty unsafe"
"154",47.6115,-122.3435,"GOOD",81,"#738C00","Pretty safe"
"155",47.6111,-122.3428,"GOOD",89,"#7E8100","Pretty safe"
"156",47.6118,-122.3436,"GOOD",86,"#7A8500","Pretty safe"
"157",47.6111,-122.3429,"GOOD",89,"#7E8100","Pretty safe"
"158",47.6115,-122.3431,"GOOD",99,"#8D7200","Pretty unsafe"
"159",47.6151,-122.3143,"GOOD",60,"#55AA00","Pretty safe"
"160",47.6145,-122.3143,"GOOD",64,"#5BA400","Pretty safe"
"161",47.6154,-122.3142,"GOOD",66,"#5EA100","Pretty safe"
"162",47.6232,-122.3147,"GOOD",10,"#0EF100","Safe"
"163",47.6863,-122.3897,"GOOD",1,"#01FE00","Very safe"
"164",47.6296,-122.3201,"GOOD",9,"#0CF300","Safe"
"165",47.6293,-122.3201,"GOOD",9,"#0CF300","Safe"
"166",47.6228,-122.3127,"GOOD",12,"#11EE00","Safe"
"167",47.6226,-122.3127,"GOOD",16,"#16E900","Safe"
"168",47.6227,-122.3126,"GOOD",12,"#11EE00","Safe"
"169",47.6223,-122.3127,"GOOD",16,"#16E900","Safe"
"170",47.6231,-122.3126,"GOOD",27,"#26D900","Pretty safe"
"171",47.6227,-122.3127,"GOOD",12,"#11EE00","Safe"
"172",47.6237,-122.3127,"GOOD",27,"#26D900","Pretty safe"
"173",47.6234,-122.3127,"GOOD",27,"#26D900","Pretty safe"
"174",47.6238,-122.3125,"GOOD",27,"#26D900","Pretty safe"
"175",47.6244,-122.3127,"GOOD",21,"#1DE200","Safe"
"176",47.549,-122.3174,"GOOD",9,"#0CF300","Safe"
"177",47.5274,-122.3712,"GOOD",1,"#01FE00","Very safe"
"178",47.6039,-122.3326,"GOOD",92,"#837C00","Pretty unsafe"
"179",47.6036,-122.3324,"GOOD",105,"#956A00","Pretty unsafe"
"180",47.6048,-122.3331,"GOOD",106,"#976800","Pretty unsafe"
"181",47.6044,-122.3328,"GOOD",94,"#857A00","Pretty unsafe"
"182",47.6043,-122.333,"GOOD",94,"#857A00","Pretty unsafe"
"183",47.6051,-122.3337,"GOOD",92,"#837C00","Pretty unsafe"
"184",47.6054,-122.334,"GOOD",98,"#8B7400","Pretty unsafe"
"185",47.6067,-122.3351,"GOOD",105,"#956A00","Pretty unsafe"
"186",47.6095,-122.3377,"GOOD",166,"#EC1300","Unsafe!"
"187",47.609,-122.3369,"GOOD",132,"#BC4300","Pretty unsafe"
"188",47.6094,-122.3376,"GOOD",159,"#E21D00","Unsafe!"
"189",47.6096,-122.3378,"FAIR",174,"#F70800","Unsafe!"
"190",47.6131,-122.3419,"GOOD",95,"#877800","Pretty unsafe"
"191",47.6127,-122.3417,"GOOD",103,"#926D00","Pretty unsafe"
"192",47.613,-122.3417,"GOOD",98,"#8B7400","Pretty unsafe"
"193",47.612,-122.344,"GOOD",81,"#738C00","Pretty safe"
"194",47.6123,-122.3444,"GOOD",79,"#708F00","Pretty safe"
"195",47.6146,-122.3484,"GOOD",61,"#56A900","Pretty safe"
"196",47.6142,-122.3482,"GOOD",50,"#47B800","Pretty safe"
"197",47.6144,-122.348,"GOOD",52,"#4AB500","Pretty safe"
"198",47.617,-122.3529,"GOOD",30,"#2AD500","Pretty safe"
"199",47.6169,-122.3527,"GOOD",30,"#2AD500","Pretty safe"
"200",47.6889,-122.323,"GOOD",0,"#00FF00","Very safe"
"201",47.6219,-122.3553,"GOOD",42,"#3BC400","Pretty safe"
"202",47.6364,-122.3584,"GOOD",10,"#0EF100","Safe"
"203",47.6069,-122.3051,"GOOD",10,"#0EF100","Safe"
"204",47.6139,-122.3393,"GOOD",123,"#AF5000","Pretty unsafe"
"205",47.6138,-122.3396,"GOOD",115,"#A35C00","Pretty unsafe"
"206",47.6149,-122.3414,"GOOD",93,"#847B00","Pretty unsafe"
"207",47.6151,-122.3416,"GOOD",70,"#639C00","Pretty safe"
"208",47.6152,-122.3415,"GOOD",76,"#6C9300","Pretty safe"
"209",47.6148,-122.3412,"GOOD",93,"#847B00","Pretty unsafe"
"210",47.6155,-122.334,"GOOD",73,"#679800","Pretty safe"
"211",47.6159,-122.3347,"GOOD",48,"#44BB00","Pretty safe"
"212",47.6163,-122.3354,"GOOD",33,"#2FD000","Pretty safe"
"213",47.6184,-122.3393,"GOOD",43,"#3DC200","Pretty safe"
"214",47.6184,-122.3393,"GOOD",43,"#3DC200","Pretty safe"
"215",47.6184,-122.3393,"GOOD",43,"#3DC200","Pretty safe"
"216",47.6183,-122.3392,"GOOD",43,"#3DC200","Pretty safe"
"217",47.6183,-122.3392,"GOOD",43,"#3DC200","Pretty safe"
"218",47.6183,-122.3392,"GOOD",43,"#3DC200","Pretty safe"
"219",47.6183,-122.3392,"GOOD",43,"#3DC200","Pretty safe"
"220",47.6184,-122.3393,"GOOD",43,"#3DC200","Pretty safe"
"221",47.6019,-122.332,"GOOD",85,"#798600","Pretty safe"
"222",47.6517,-122.3138,"GOOD",5,"#07F800","Very safe"
"223",47.6523,-122.3134,"GOOD",3,"#04FB00","Very safe"
"224",47.6178,-122.3502,"GOOD",59,"#54AB00","Pretty safe"
"225",47.6252,-122.3516,"GOOD",22,"#1FE000","Safe"
"226",47.6252,-122.3516,"GOOD",22,"#1FE000","Safe"
"227",47.6563,-122.3122,"GOOD",14,"#13EC00","Safe"
"228",47.6593,-122.3122,"GOOD",26,"#25DA00","Safe"
"229",47.6584,-122.3122,"GOOD",16,"#16E900","Safe"
"230",47.6587,-122.3122,"GOOD",16,"#16E900","Safe"
"231",47.5846,-122.3343,"GOOD",8,"#0BF400","Very safe"
"232",47.5845,-122.3343,"GOOD",8,"#0BF400","Very safe"
"233",47.5844,-122.3341,"GOOD",8,"#0BF400","Very safe"
"234",47.5845,-122.3341,"GOOD",8,"#0BF400","Very safe"
"235",47.5838,-122.3343,"GOOD",9,"#0CF300","Safe"
"236",47.6362,-122.3705,"GOOD",8,"#0BF400","Very safe"
"237",47.6029,-122.3298,"GOOD",83,"#768900","Pretty safe"
"238",47.6029,-122.3298,"GOOD",83,"#768900","Pretty safe"
"239",47.6028,-122.33,"GOOD",83,"#768900","Pretty safe"
"240",47.603,-122.3303,"GOOD",82,"#748B00","Pretty safe"
"241",47.6039,-122.3307,"GOOD",90,"#807F00","Pretty unsafe"
"242",47.6044,-122.3312,"GOOD",92,"#837C00","Pretty unsafe"
"243",47.6055,-122.3325,"GOOD",101,"#8F7000","Pretty unsafe"
"244",47.6056,-122.3326,"GOOD",94,"#857A00","Pretty unsafe"
"245",47.6054,-122.3325,"GOOD",102,"#916E00","Pretty unsafe"
"246",47.6055,-122.3326,"GOOD",95,"#877800","Pretty unsafe"
"247",47.6061,-122.3332,"GOOD",99,"#8D7200","Pretty unsafe"
"248",47.607,-122.3336,"GOOD",100,"#8E7100","Pretty unsafe"
"249",47.6073,-122.3342,"GOOD",123,"#AF5000","Pretty unsafe"
"250",47.6073,-122.3342,"GOOD",123,"#AF5000","Pretty unsafe"
"251",47.6081,-122.3345,"GOOD",121,"#AC5300","Pretty unsafe"
"252",47.6076,-122.3344,"GOOD",126,"#B34C00","Pretty unsafe"
"253",47.6078,-122.3343,"GOOD",127,"#B44B00","Pretty unsafe"
"254",47.608,-122.3348,"GOOD",128,"#B64900","Pretty unsafe"
"255",47.6643,-122.3162,"GOOD",48,"#44BB00","Pretty safe"
"256",47.6647,-122.3162,"GOOD",54,"#4CB300","Pretty safe"
"257",47.6229,-122.3555,"GOOD",41,"#3AC500","Pretty safe"
"258",47.624,-122.3553,"GOOD",34,"#30CF00","Pretty safe"
"259",47.6239,-122.3553,"GOOD",35,"#31CE00","Pretty safe"
"260",47.6244,-122.3555,"GOOD",37,"#34CB00","Pretty safe"
"261",47.6154,-122.3114,"GOOD",55,"#4EB100","Pretty safe"
"262",47.616,-122.3115,"GOOD",53,"#4BB400","Pretty safe"
"263",47.6154,-122.3114,"GOOD",55,"#4EB100","Pretty safe"
"264",47.6153,-122.3114,"GOOD",55,"#4EB100","Pretty safe"
"265",47.6153,-122.3114,"GOOD",55,"#4EB100","Pretty safe"
"266",47.6026,-122.3326,"GOOD",83,"#768900","Pretty safe"
"267",47.6028,-122.3328,"GOOD",98,"#8B7400","Pretty unsafe"
"268",47.603,-122.3329,"GOOD",97,"#8A7500","Pretty unsafe"
"269",47.6035,-122.3338,"GOOD",83,"#768900","Pretty safe"
"270",47.6035,-122.3334,"GOOD",91,"#817E00","Pretty unsafe"
"271",47.6035,-122.3335,"GOOD",90,"#807F00","Pretty unsafe"
"272",47.6035,-122.3334,"GOOD",91,"#817E00","Pretty unsafe"
"273",47.6394,-122.3021,"GOOD",9,"#0CF300","Safe"
"274",47.6399,-122.3022,"GOOD",9,"#0CF300","Safe"
"275",47.6397,-122.3022,"GOOD",9,"#0CF300","Safe"
"276",47.6397,-122.302,"GOOD",9,"#0CF300","Safe"
"277",47.5414,-122.2959,"GOOD",2,"#02FD00","Very safe"
"278",47.6883,-122.2906,"GOOD",5,"#07F800","Very safe"
"279",47.6609,-122.2893,"GOOD",8,"#0BF400","Very safe"
"280",47.6362,-122.277,"GOOD",1,"#01FE00","Very safe"
"281",47.636,-122.277,"GOOD",1,"#01FE00","Very safe"
"282",47.6036,-122.329,"GOOD",53,"#4BB400","Pretty safe"
"283",47.6043,-122.3296,"GOOD",72,"#669900","Pretty safe"
"284",47.6042,-122.3298,"GOOD",68,"#609F00","Pretty safe"
"285",47.6042,-122.3298,"GOOD",68,"#609F00","Pretty safe"
"286",47.6039,-122.3293,"GOOD",52,"#4AB500","Pretty safe"
"287",47.6086,-122.3336,"GOOD",92,"#837C00","Pretty unsafe"
"288",47.6083,-122.3335,"GOOD",96,"#887700","Pretty unsafe"
"289",47.6083,-122.3335,"GOOD",96,"#887700","Pretty unsafe"
"290",47.6083,-122.3332,"GOOD",96,"#887700","Pretty unsafe"
"291",47.6092,-122.3341,"GOOD",136,"#C13E00","Unsafe!"
"292",47.6095,-122.3346,"GOOD",155,"#DC2300","Unsafe!"
"293",47.6095,-122.3344,"GOOD",151,"#D72800","Unsafe!"
"294",47.611,-122.3357,"GOOD",179,"#FF0000","Unsafe!"
"295",47.6115,-122.3362,"GOOD",149,"#D42B00","Unsafe!"
"296",47.6124,-122.3372,"GOOD",125,"#B24D00","Pretty unsafe"
"297",47.6233,-122.3072,"GOOD",19,"#1BE400","Safe"
"298",47.6233,-122.3074,"GOOD",19,"#1BE400","Safe"
"299",47.6249,-122.3072,"GOOD",16,"#16E900","Safe"
"300",47.6248,-122.3074,"GOOD",16,"#16E900","Safe"
"301",47.6321,-122.3074,"GOOD",12,"#11EE00","Safe"
"302",47.6319,-122.3074,"GOOD",12,"#11EE00","Safe"
"303",47.604,-122.3339,"GOOD",79,"#708F00","Pretty safe"
"304",47.6042,-122.3344,"GOOD",74,"#699600","Pretty safe"
"305",47.6041,-122.334,"GOOD",81,"#738C00","Pretty safe"
"306",47.605,-122.3348,"GOOD",94,"#857A00","Pretty unsafe"
"307",47.6057,-122.3355,"GOOD",94,"#857A00","Pretty unsafe"
"308",47.6056,-122.3354,"GOOD",97,"#8A7500","Pretty unsafe"
"309",47.6058,-122.3355,"GOOD",100,"#8E7100","Pretty unsafe"
"310",47.6412,-122.3201,"GOOD",14,"#13EC00","Safe"
"311",47.6412,-122.32,"GOOD",14,"#13EC00","Safe"
"312",47.6142,-122.3442,"GOOD",86,"#7A8500","Pretty safe"
"313",47.614,-122.3438,"GOOD",94,"#857A00","Pretty unsafe"
"314",47.6141,-122.3441,"GOOD",91,"#817E00","Pretty unsafe"
"315",47.6155,-122.3464,"GOOD",79,"#708F00","Pretty safe"
"316",47.6162,-122.3475,"GOOD",73,"#679800","Pretty safe"
"317",47.6164,-122.3479,"GOOD",69,"#629D00","Pretty safe"
"318",47.6161,-122.3473,"GOOD",67,"#5FA000","Pretty safe"
"319",47.6167,-122.3483,"GOOD",64,"#5BA400","Pretty safe"
"320",47.6171,-122.3486,"GOOD",57,"#51AE00","Pretty safe"
"321",47.6067,-122.3367,"GOOD",81,"#738C00","Pretty safe"
"322",47.6068,-122.3365,"GOOD",90,"#807F00","Pretty unsafe"
"323",47.6104,-122.3401,"GOOD",135,"#C03F00","Unsafe!"
"324",47.6124,-122.3427,"GOOD",114,"#A25D00","Pretty unsafe"
"325",47.613,-122.3441,"GOOD",82,"#748B00","Pretty safe"
"326",47.6128,-122.3434,"FAIR",94,"#857A00","Pretty unsafe"
"327",47.6131,-122.3443,"GOOD",73,"#679800","Pretty safe"
"328",47.614,-122.3454,"GOOD",61,"#56A900","Pretty safe"
"329",47.6136,-122.3451,"FAIR",58,"#52AD00","Pretty safe"
"330",47.6137,-122.3449,"GOOD",80,"#718E00","Pretty safe"
"331",47.6135,-122.3445,"GOOD",88,"#7D8200","Pretty safe"
"332",47.6152,-122.3478,"GOOD",65,"#5CA300","Pretty safe"
"333",47.6152,-122.3474,"GOOD",70,"#639C00","Pretty safe"
"334",47.615,-122.347,"GOOD",68,"#609F00","Pretty safe"
"335",47.6149,-122.3474,"GOOD",69,"#629D00","Pretty safe"
"336",47.6155,-122.3484,"GOOD",59,"#54AB00","Pretty safe"
"337",47.6167,-122.3499,"FAIR",36,"#33CC00","Pretty safe"
"338",47.6165,-122.3501,"FAIR",37,"#34CB00","Pretty safe"
"339",47.6168,-122.3505,"GOOD",39,"#37C800","Pretty safe"
"340",47.6169,-122.3502,"GOOD",38,"#36C900","Pretty safe"
"341",47.6898,-122.2908,"GOOD",3,"#04FB00","Very safe"
"342",47.6896,-122.2906,"GOOD",3,"#04FB00","Very safe"
"343",47.6906,-122.2908,"GOOD",4,"#05FA00","Very safe"
"344",47.6904,-122.2908,"GOOD",3,"#04FB00","Very safe"
"345",47.6905,-122.2906,"GOOD",4,"#05FA00","Very safe"
"346",47.5624,-122.3816,"GOOD",20,"#1CE300","Safe"
"347",47.683,-122.3444,"GOOD",8,"#0BF400","Very safe"
"348",47.6846,-122.3444,"GOOD",9,"#0CF300","Safe"
"349",47.6051,-122.3168,"GOOD",15,"#15EA00","Safe"
"350",47.6061,-122.3167,"GOOD",13,"#12ED00","Safe"
"351",47.6058,-122.3167,"GOOD",14,"#13EC00","Safe"
"352",47.607,-122.3166,"GOOD",18,"#19E600","Safe"
"353",47.6089,-122.3166,"GOOD",57,"#51AE00","Pretty safe"
"354",47.6101,-122.3166,"GOOD",59,"#54AB00","Pretty safe"
"355",47.6097,-122.3166,"GOOD",55,"#4EB100","Pretty safe"
"356",47.6148,-122.3196,"GOOD",83,"#768900","Pretty safe"
"357",47.6151,-122.3196,"GOOD",83,"#768900","Pretty safe"
"358",47.6151,-122.3326,"GOOD",92,"#837C00","Pretty unsafe"
"359",47.6682,-122.379,"GOOD",34,"#30CF00","Pretty safe"
"360",47.6682,-122.379,"GOOD",34,"#30CF00","Pretty safe"
"361",47.6688,-122.379,"GOOD",27,"#26D900","Pretty safe"
"362",47.6096,-122.3255,"GOOD",40,"#38C700","Pretty safe"
"363",47.6216,-122.3619,"GOOD",13,"#12ED00","Safe"
"364",47.6282,-122.3411,"GOOD",24,"#22DD00","Safe"
"365",47.6285,-122.3411,"GOOD",24,"#22DD00","Safe"
"366",47.6268,-122.3476,"GOOD",43,"#3DC200","Pretty safe"
"367",47.6608,-122.3197,"GOOD",45,"#40BF00","Pretty safe"
"368",47.5999,-122.3265,"GOOD",36,"#33CC00","Pretty safe"
"369",47.5994,-122.3265,"GOOD",38,"#36C900","Pretty safe"
"370",47.5996,-122.3262,"GOOD",38,"#36C900","Pretty safe"
"371",47.5989,-122.3262,"GOOD",38,"#36C900","Pretty safe"
"372",47.5986,-122.3262,"GOOD",42,"#3BC400","Pretty safe"
"373",47.5982,-122.3265,"GOOD",58,"#52AD00","Pretty safe"
"374",47.5981,-122.3262,"GOOD",58,"#52AD00","Pretty safe"
"375",47.5977,-122.3265,"GOOD",55,"#4EB100","Pretty safe"
"376",47.5965,-122.3265,"GOOD",55,"#4EB100","Pretty safe"
"377",47.6228,-122.3399,"GOOD",45,"#40BF00","Pretty safe"
"378",47.6229,-122.3399,"GOOD",45,"#40BF00","Pretty safe"
"379",47.6229,-122.3399,"GOOD",45,"#40BF00","Pretty safe"
"380",47.6263,-122.3395,"GOOD",43,"#3DC200","Pretty safe"
"381",47.6264,-122.3395,"GOOD",43,"#3DC200","Pretty safe"
"382",47.5972,-122.3276,"GOOD",59,"#54AB00","Pretty safe"
"383",47.5964,-122.3276,"GOOD",58,"#52AD00","Pretty safe"
"384",47.5482,-122.3763,"GOOD",0,"#00FF00","Very safe"
"385",47.5453,-122.3763,"GOOD",0,"#00FF00","Very safe"
"386",47.5446,-122.3763,"GOOD",1,"#01FE00","Very safe"
"387",47.6572,-122.3236,"GOOD",23,"#20DF00","Safe"
"388",47.6611,-122.323,"GOOD",26,"#25DA00","Safe"
"389",47.6615,-122.323,"FAIR",21,"#1DE200","Safe"
"390",47.6618,-122.3183,"GOOD",49,"#45BA00","Pretty safe"
